# Data-center restriction & condition actions — snapshot 2026-08-15. License CC-BY-4.0. Includes data from Moratorium Nation (ALEA Institute, https://mjbommar.github.io/moratorium-data-2026/, CC-BY-4.0) and datacentertracker.org (CC BY 4.0). Documented actions, not a census.
id,dataset,level,state,state_fips,jurisdiction,jurisdiction_type,action_type,class,status,date,mw_threshold,lat,lon,geocode,county_fips,county_name,county_wide,summary,source_name,source_url,note
ok-norman-2026,moratorium_nation,local,OK,40,Norman (city),municipality,moratorium,restriction,in_force,2026-06-23,,35.22257,-97.43948,source_dataset,40027,Cleveland County,False,"Data-center moratorium running to a set end date, adopted 2026-06-23, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ok-oklahoma-city-2026,moratorium_nation,local,OK,40,Oklahoma City (city),municipality,moratorium,restriction,in_force,2026-04-21,,35.47299,-97.51705,source_dataset,40109,Oklahoma County,False,"Data-center moratorium running to a set end date, adopted 2026-04-21, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ok-pawhuska-2026,moratorium_nation,local,OK,40,Pawhuska (city),municipality,moratorium,restriction,in_force,2026-04-14,,36.66334,-96.34012,source_dataset,40113,Osage County,False,"Data-center moratorium running to a set end date, adopted 2026-04-14, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ok-seminole-nation-of-oklahoma-2026,moratorium_nation,local,OK,40,Seminole Nation of Oklahoma,tribal,moratorium,restriction,in_force,2026-03-07,,35.1556,-96.4925,source_dataset,40133,Seminole County,False,"Data-center moratorium, adopted 2026-03-07, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ok-tulsa-2026,moratorium_nation,local,OK,40,Tulsa (city),municipality,moratorium,restriction,in_force,2026-03-25,,36.15631,-95.99275,source_dataset,40143,Tulsa County,False,"Data-center moratorium running to a set end date, adopted 2026-03-25, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-yukon-ok-2026-01-15,datacentertracker,local,OK,40,Yukon,municipality,zoning_exclusion,restriction,in_force,2026-01-15,,35.5067,-97.7625,source_dataset,40017,Canadian County,False,"Yukon (OK) faces opposition to a Gamma Resources data center proposal near I-40. As of early 2026, the project is currently STALLED — zoning hearings have been deferred TWICE due to local outcry. Part of Oklahoma's broader data center boom… (datacentertracker.org)",datacentertracker.org,https://okcfox.com/news/project-oklahoma/new-data-center-coming-to-yukon-generating-contention,
or-city-of-hillsboro-2026,moratorium_nation,local,OR,41,Hillsboro (city),municipality,moratorium,restriction,in_force,2026-07-27,,45.51525,-122.98942,source_dataset,41067,Washington County,False,"120-day data-center moratorium, adopted 2026-07-27, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-amwell-township-pa-2026-05-15,datacentertracker,local,PA,42,Amwell Township,municipality,ordinance_conditions,condition,pending,2026-05-15,,40.0473,-80.1153,source_dataset,42125,Washington County,False,Amwell Township (Washington County) supervisors tabled a vote on a data center ordinance. (datacentertracker.org),datacentertracker.org,https://datacentertracker.org/,
pa-bensalem-township-2026,moratorium_nation,local,PA,42,Bensalem Township,municipality,moratorium,restriction,in_force,2026-06-08,,40.10455,-74.95128,source_dataset,42017,Bucks County,False,"180-day data-center moratorium, adopted 2026-06-08, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-bethel-township-lebanon-pa-2026-04-21,datacentertracker,local,PA,42,Bethel Township,municipality,zoning_exclusion,restriction,pending,2026-04-21,,40.45,-76.3,source_dataset,42011,Berks County,False,"Bethel Township Planning Commission unanimously voted on April 21, 2026 to begin developing a draft data center ordinance, with Chairman Dale Snader noting ""It's coming, and I suppose we have to look at it."" Zoning officer Jackie… (datacentertracker.org)",datacentertracker.org,https://lebtown.com/2026/04/23/data-centers-old-comprehensive-plan-highlight-bethel-twp-planning-session/,
pa-brookville-borough-2026,moratorium_nation,local,PA,42,Brookville Borough,municipality,moratorium,restriction,in_force,2026-06-16,,41.16043,-79.07947,source_dataset,42065,Jefferson County,False,"180-day data-center moratorium, adopted 2026-06-16, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
pa-butler-township-2026,moratorium_nation,local,PA,42,Butler Township,municipality,moratorium,restriction,in_force,2026-05-12,,40.85183,-79.94186,source_dataset,42019,Butler County,False,"180-day data-center moratorium, adopted 2026-05-12, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
pa-center-township-2026,moratorium_nation,local,PA,42,Center Township,municipality,moratorium,restriction,in_force,2026-06-10,,40.66401,-80.28678,source_dataset,42007,Beaver County,False,"180-day data-center moratorium, adopted 2026-06-10, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-scranton-city-pa-2026-03-17,datacentertracker,local,PA,42,City of Scranton,municipality,zoning_exclusion,restriction,pending,2026-03-17,,41.409,-75.6624,source_dataset,42069,Lackawanna County,False,"Scranton City, Pennsylvania, Council introducing an amendment to the 2023 zoning ordinance to regulate data centers, following advice from Lackawanna County planners that municipalities should address data centers proactively. The… (datacentertracker.org)",datacentertracker.org,https://www.thetimes-tribune.com/2026/03/09/scranton-to-amend-zoning-to-regulate-data-centers/,
dct-conewago-township-york-county-pa-2026-01-01,datacentertracker,local,PA,42,Conewago Township (York County),municipality,zoning_exclusion,restriction,in_force,2026-01-01,,40.0592,-76.7675,source_dataset,42133,York County,False,"Residents of Conewago Township in York County, Pennsylvania object to plans by Elysian Partners to rezone agricultural and residential land for AI data centers. The petition argues the use is incompatible with the surrounding area and… (datacentertracker.org)",datacentertracker.org,https://www.change.org/p/stop-ai-data-centers-in-conewago-township-york-co,
dct-covington-township-lackawanna-county-pa-2025-04-28,datacentertracker,local,PA,42,Covington Township (Lackawanna County),municipality,moratorium,restriction,in_force,2026-02-03,,41.327,-75.529,source_dataset,42069,Lackawanna County,False,"1778 Rich Pike LLC / Quantm Group plans 'Project Gouldsboro,' a $14.25 billion, 35-building, 1.5GW data center campus across Clifton and Covington townships on nearly 1,000 acres. Clifton Township supervisors approved a settlement with the… (datacentertracker.org)",datacentertracker.org,https://nodatacenter.net/,
dct-dickson-city-pa-2026-02-13,datacentertracker,local,PA,42,Dickson City,municipality,zoning_exclusion,restriction,in_force,2026-02-13,,41.4734,-75.6118,source_dataset,42069,Lackawanna County,False,"Dickson City, Pennsylvania, Borough Council adopted regulations that define, regulate and restrict data centers as special exceptions in the town's light manufacturing district, limiting data centers to Enterprise Street near Eagle Lane… (datacentertracker.org)",datacentertracker.org,https://www.thetimes-tribune.com/2026/02/13/dickson-city-adopts-data-center-regulations-halts-bell-mountain-campus/,
dct-dorrance-township-pa-2025-08-11,datacentertracker,local,PA,42,Dorrance Township,municipality,moratorium,restriction,in_force,2025-08-11,,41.05,-76.04,source_dataset,42079,Luzerne County,False,"Dorrance Township adopted a zoning ordinance amendment on September 22, 2025, allowing data centers only in industrial zones. Brewster Land Company LLC owns a 155-acre parcel zoned B-2 business highway district and is challenging the… (datacentertracker.org)",datacentertracker.org,https://www.alleghenyfront.org/pennsylvania-luzerne-dorrance-data-center-zoning/,
dct-east-manchester-township-pa-2025-10-14,datacentertracker,local,PA,42,East Manchester Township,municipality,ordinance_conditions,condition,enacted,2026-04-08,,40.01,-76.73,source_dataset,42133,York County,False,"East Manchester Township approved two ordinances: one regulating siting, design, construction, and operation of data centers; another establishing a data center overlay district near Gravel Hill and Saginaw Road. Requires 55-foot height… (datacentertracker.org)",datacentertracker.org,https://www.fox43.com/article/news/local/york-county/east-manchester-township-approves-two-new-data-center-ordinances-community-tech-york-county/521-de93d1bf-7139-4092-b5fc-2c61bd715273,
dct-east-rockhill-township-bucks-county-pa-2026-02-24,datacentertracker,local,PA,42,East Rockhill Township (Bucks County),municipality,zoning_exclusion,restriction,in_force,2026-02-24,,40.3825,-75.3176,source_dataset,42017,Bucks County,False,"East Rockhill supervisors advanced a preemptive data center ordinance (no application yet received). Restricts data centers to industrial districts at Pennridge Airport, requires 50-acre minimum lot size, proposes 60-foot height limit.… (datacentertracker.org)",datacentertracker.org,https://northpennnow.com/news/2026/apr/04/east-rockhill-supervisors-advance-data-center-ordi/,
dct-east-whiteland-curative-pa-2026-04-01,datacentertracker,local,PA,42,East Whiteland Township (Curative Amendment),municipality,zoning_exclusion,restriction,in_force,2026-02-26,,40.0361,-75.5388,source_dataset,42029,Chester County,False,"East Whiteland Township (Chester County) held an April 15, 2026 hearing on the developer's expanded 887,000 sq ft data center plan as the township advances its curative amendment process to revise zoning. Residents continue pushing back… (datacentertracker.org)",datacentertracker.org,https://www.inquirer.com/news/pennsylvania/east-whiteland-data-center-zoning-20260401.html,
dct-exeter-borough-pa-2026-05-06,datacentertracker,local,PA,42,Exeter Borough,municipality,zoning_exclusion,restriction,enacted,2026-05-06,,41.3231,-75.8205,source_dataset,42079,Luzerne County,False,"Exeter Borough (Luzerne County) approved a data center zoning amendment allowing them only as a conditional use, with a 500-ft setback and 60-ft height cap. (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-falls-township-pa-amazon-2026-02,datacentertracker,local,PA,42,Falls Township,municipality,zoning_exclusion,restriction,enacted,2026-02-20,,40.1762,-74.7872,source_dataset,42017,Bucks County,False,"Amazon is building a 1-million-square-foot data center on 1,800 acres at the Keystone Trade Center in Falls Township, Bucks County, fast-tracked through Governor Shapiro's PA Permit Fast Track Program. Falls Township Residents Against Data… (datacentertracker.org)",datacentertracker.org,https://buckscountybeacon.com/2025/08/not-everyone-is-sold-on-the-benefits-of-amazons-data-center-coming-to-falls-township/,
dct-falls-township-pa-zoning-invalid-2026-07-27,datacentertracker,local,PA,42,Falls Township (Bucks County),municipality,zoning_exclusion,restriction,pending,2026-07-27,,40.1762,-74.7872,source_dataset,42017,Bucks County,False,"Falls Township's Board of Supervisors voted to declare portions of Chapter 209 of the zoning ordinance -- covering data-center districts, setbacks, noise, and water/power requirements, and the township's data-center definitions --… (datacentertracker.org)",datacentertracker.org,https://lowerbuckstimes.com/2026/07/29/falls-township-zoning-code-data-center-vote/,
dct-franklin-county-pa-2026-05-19,datacentertracker,local,PA,42,Franklin County,county,ordinance_conditions,condition,enacted,2026-05-19,,39.9279,-77.7211,source_dataset,42055,Franklin County,True,"Franklin County approved a data center ordinance (a SALDO amendment) setting standards for municipalities without their own zoning, after months of debate and 100+ public comments. (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-franklin-park-borough-pa-overlay-2026-06-17,datacentertracker,local,PA,42,Franklin Park Borough,municipality,zoning_exclusion,restriction,enacted,2026-06-17,,40.5868,-80.0917,source_dataset,42003,Allegheny County,False,NEW preemptive regulation. On June 17 the Franklin Park Borough Council adopted Ordinance No. 697-2026 establishing a data center overlay district in the borough zoning map even though no application is pending. The rules set dimensional… (datacentertracker.org),datacentertracker.org,https://datacentertracker.org/,
dct-hanover-township-washington-county-pa-2026-03-31,datacentertracker,local,PA,42,Hanover Township,municipality,zoning_exclusion,restriction,enacted,2026-03-31,,40.3461,-80.3793,source_dataset,42125,Washington County,False,"Township passed data center ordinance regulating location, noise, water usage, power demand, and emergency management. Most likely site is Starpointe Industrial Park. Community members from Center for Coalfield Justice remain concerned… (datacentertracker.org)",datacentertracker.org,https://writing.strisker.com/data-centers-weekly-briefing-march-30-april-3-2026/,
pa-hazle-township-2026,moratorium_nation,local,PA,42,Hazle Township,municipality,moratorium,restriction,in_force,2026-06-08,,40.95719,-76.06007,source_dataset,42079,Luzerne County,False,"180-day data-center moratorium, adopted 2026-06-08, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-jenkins-township-luzerne-county-pa-2026-03-31,datacentertracker,local,PA,42,Jenkins Township,municipality,zoning_exclusion,restriction,pending,2026-03-31,,41.2767,-75.7905,source_dataset,42079,Luzerne County,False,"Jenkins Township, Luzerne County, Pennsylvania, held a public hearing on March 31, 2026 for a proposed zoning amendment creating a 550-acre Data Center Overlay District limited to the Industrial 2 zone at CenterPoint, where the Mericle… (datacentertracker.org)",datacentertracker.org,https://www.timesleader.com/news/1737257/jenkins-twp-holds-hearing-on-data-center-ordinance,
dct-lackawanna-county-pa-2025-10-01,datacentertracker,local,PA,42,Lackawanna County,county,moratorium,restriction,in_force,2025-10-01,,41.4541,-75.5951,source_dataset,42069,Lackawanna County,True,Lackawanna County Commissioner Bill Gaughan asked Governor Shapiro and the PA General Assembly for a three-year statewide moratorium on new large-scale data center approvals. The county alone has at least 11 proposed data center campuses… (datacentertracker.org),datacentertracker.org,https://www.change.org/p/stop-data-center-construction-in-lackawanna-county,
dct-lancaster-city-pa-2025-10-06,datacentertracker,local,PA,42,Lancaster City,municipality,zoning_exclusion,restriction,enacted,2025-10-06,,40.04,-76.31,source_dataset,42071,Lancaster County,False,"CoreWeave announced a $6 billion commitment to build an AI data center in Lancaster, converting former R.R. Donnelley/LSC Communications printing plants into a state-of-the-art facility co-developed with Chirisa Technology Parks and… (datacentertracker.org)",datacentertracker.org,https://lancasteronline.com/news/regional/residents-push-back-against-proposed-6b-data-center-in-lancaster-city/article_640500c2-4f80-418f-a368-9d4596ecbfeb.html,
dct-londonderry-township-dauphin-county-pa-2026-02-11,datacentertracker,local,PA,42,Londonderry Township,municipality,zoning_exclusion,restriction,in_force,2026-02-11,,40.185,-76.72,source_dataset,42043,Dauphin County,False,"Londonderry Township, Pennsylvania, tabled a zoning ordinance that would create a data center overlay district after overwhelming resident opposition at a packed public hearing. Proposed limits include 30-acre minimum lots and 150-ft… (datacentertracker.org)",datacentertracker.org,https://www.datacenterdynamics.com/en/news/pennsylvanias-londonderry-township-weighs-data-center-zoning-ordinance-change/,
dct-lowhill-township-lehigh-county-pa-2026-04-08,datacentertracker,local,PA,42,Lowhill Township,municipality,ordinance_conditions,condition,enacted,2026-04-08,,40.6208,-75.6143,source_dataset,42077,Lehigh County,False,"Board of Supervisors adopted data center regulations titled 'Digital Infrastructure Facility,' permitting data centers as conditional use in the Regional Use Overlay 2 district. Includes setback, noise, height, water, and electrical demand… (datacentertracker.org)",datacentertracker.org,https://www.wfmz.com/news/area/lehighvalley/lehigh-county/northern-lehigh-county/lowhill-township-establishes-zoning-requirements-for-data-centers/article_8fea69d6-a0dc-4a62-a1ab-11c9089fabe9.html,
dct-luzerne-county-zoning-pa-2026-02-02,datacentertracker,local,PA,42,Luzerne County (county-wide),county,zoning_exclusion,restriction,pending,2026-02-02,,41.17,-75.9,source_dataset,42079,Luzerne County,True,"Luzerne County, Pennsylvania, proposed a zoning amendment covering 20 municipalities that rely on county zoning. Defines three data center tiers — Hyperscale (100,000+ sq ft, up to 200 MW), Major (100,000-499,999 sq ft), and Edge (under… (datacentertracker.org)",datacentertracker.org,https://www.timesleader.com/news/1731917/data-center-zoning-amendment-proposed-for-20-luzerne-county-covered-municipalities,
pa-lycoming-county-2026,moratorium_nation,local,PA,42,Lycoming County,county,moratorium,restriction,in_force,2026-06-18,,41.34727,-77.02204,source_dataset,42081,Lycoming County,True,"180-day data-center moratorium, adopted 2026-06-18, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-middlesex-township-pa-2026-05-07,datacentertracker,local,PA,42,Middlesex Township,municipality,zoning_exclusion,restriction,enacted,2026-05-07,,40.2237,-77.1733,source_dataset,42041,Cumberland County,False,Middlesex Township supervisors unanimously approved land development for the 'PAX-1' data center; an attorney announced a spot-zoning legal challenge. (datacentertracker.org),datacentertracker.org,https://datacentertracker.org/,
dct-montgomery-township-pa-curative-2026-03-23,datacentertracker,local,PA,42,Montgomery Township,municipality,zoning_exclusion,restriction,in_force,2026-03-23,,40.248,-75.2437,source_dataset,42091,Montgomery County,False,"Supervisors declared township zoning ordinance 'substantively invalid' for lacking data center provisions, triggering the curative amendment process under PA Municipalities Planning Code. Township has 180 days to adopt new zoning covering… (datacentertracker.org)",datacentertracker.org,https://northpennnow.com/news/2026/mar/27/montgomery-township-moves-to-fix-zoning-gap-on-data-centers/,
pa-montour-county-2025,moratorium_nation,local,PA,42,Montour County,county,moratorium,restriction,replaced,2025-11-18,,41.02895,-76.66158,source_dataset,42093,Montour County,True,"180-day data-center moratorium, adopted 2025-11-18, since replaced by permanent regulations (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-montour-county-zoning-amendment-pa-2026-04-14,datacentertracker,local,PA,42,Montour County (zoning amendment),county,ordinance_conditions,condition,pending,2026-04-14,,41.0319,-76.6592,source_dataset,42093,Montour County,True,"Montour County Commissioners approved a notice of intent on April 14, 2026 to adopt a 26-page zoning amendment covering cryptocurrency mining, AI data centers, and hyperscaler facilities. The amendment follows the commissioners' February… (datacentertracker.org)",datacentertracker.org,https://www.standardjournal.com/news/local/article_montour-county-zoning-amendment-data-center-april-2026.html,
dct-moosic-borough-pa-ordinance-2026-06-08,datacentertracker,local,PA,42,"Moosic Borough (comprehensive data center ordinance), PA",municipality,zoning_exclusion,restriction,pending,2026-06-08,,41.3534,-75.746,source_dataset,42069,Lackawanna County,False,"Moosic Borough (Lackawanna County) is finalizing one of the county's most comprehensive data center ordinances, with a Borough Council public hearing targeted for its June 8, 2026 meeting. The ordinance strictly defines and regulates data… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-mount-carmel-township-pa-2026-05-14,datacentertracker,local,PA,42,Mount Carmel Township,municipality,moratorium,restriction,enacted,2026-05-14,,40.7889,-76.4116,source_dataset,42097,Northumberland County,False,"Mount Carmel Township passed a 180-day data center moratorium before 100+ residents, to upgrade zoning. (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
pa-muncy-township-2026,moratorium_nation,local,PA,42,Muncy Township,municipality,moratorium,restriction,in_force,2026-04-28,,41.25403,-76.79914,source_dataset,42081,Lycoming County,False,"270-day data-center moratorium, adopted 2026-04-28, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-new-castle-township-pa-2025-09-10,datacentertracker,local,PA,42,New Castle Township (Frackville area),municipality,zoning_exclusion,restriction,in_force,2025-09-10,,40.78,-76.23,source_dataset,42107,Schuylkill County,False,"KRNL Data Centers, a New York City-based developer, proposed a five-building campus on ~100 acres of conservation-zoned forest in New Castle Township, Schuylkill County. 'Save Frackville' residents presented 81 letters of opposition… (datacentertracker.org)",datacentertracker.org,https://www.wnep.com/article/news/local/schuylkill-county/schuylkill-county-frackville-data-center-new-castle-krnl-zoning/523-1e14d019-77cd-4b00-ab8e-b4cbbbaeba93,
dct-north-coventry-township-pa-2026-02-23,datacentertracker,local,PA,42,North Coventry Township,municipality,zoning_exclusion,restriction,in_force,2026-02-23,,40.1948,-75.671,source_dataset,42029,Chester County,False,"In North Coventry Township, Pennsylvania, Township supervisors voted 3-2 to reject a 120,000 sq ft, three-story 'boutique' data center on 18 acres off Route 724 before the proposal was even formally submitted. Over 100 residents attended… (datacentertracker.org)",datacentertracker.org,https://www.readingeagle.com/2026/03/03/north-coventry-rejects-boutique-data-center-idea/,
dct-north-franklin-township-pa-2026-04-14,datacentertracker,local,PA,42,North Franklin Township,municipality,ordinance_conditions,condition,enacted,2026-04-14,,40.1773,-80.2442,source_dataset,42125,Washington County,False,"North Franklin Township (Washington County) adopted a proactive ordinance on April 14-16, 2026 regulating cryptocurrency mining and data center operations. No developer has filed a project yet — supervisors called the move 'extremely… (datacentertracker.org)",datacentertracker.org,https://www.observer-reporter.com/news/local_news/2026/apr/16/north-franklin-township-adopts-ordinances-regulating-data-centers-electric-generation/,
dct-olyphant-borough-pa-2026-03-31,datacentertracker,local,PA,42,Olyphant Borough,municipality,zoning_exclusion,restriction,pending,2026-04-14,,41.4683,-75.6027,source_dataset,42069,Lackawanna County,False,"Olyphant Borough Council on April 14, 2026 rejected a proposed data center zoning amendment after residents argued the regulations were too lax (covering setbacks, noise, water usage, environmental impact). Immediately after rejection, the… (datacentertracker.org)",datacentertracker.org,https://fox56.com/news/local/olyphant-council-rejects-data-center-zoning-plan-then-opens-180-day-curative-amendment,
dct-penn-forest-township-carbon-county-pa-2026-03-03,datacentertracker,local,PA,42,Penn Forest Township (Carbon County),municipality,zoning_exclusion,restriction,enacted,2026-03-03,,40.9601,-75.584,source_dataset,42025,Carbon County,False,"Penn Forest Township, Pennsylvania, supervisors approved a comprehensive data center ordinance at a well-attended meeting at Penn's Peak (proposed by Mele Brothers Realty). The ordinance creates a new zoning overlay district covering 750… (datacentertracker.org)",datacentertracker.org,https://www.wvia.org/news/local/2026-03-03/penn-forest-twp-supervisors-approve-regulations-for-data-center-development,
dct-pine-creek-township-pa-data-center-zoning-amendment-2026-05-08,datacentertracker,local,PA,42,"Pine Creek Township (Clinton County — proactive zoning amendment for data-center conditional use), PA",municipality,zoning_exclusion,restriction,pending,2026-05-08,,41.2401,-77.4458,source_dataset,42035,Clinton County,False,"Pine Creek Township supervisors considering an ordinance amendment to add data centers as a conditional use in Industrial zoning. Framed as a proactive defense against curative amendment challenges; would allow setbacks, buffering, and… (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-plymouth-township-pa-data-center-resubmit-2026-05-05,datacentertracker,local,PA,42,"Plymouth Township (Montgomery County — Cleveland-Cliffs steel mill site data center resubmitted after legal-technicality withdrawal), PA",municipality,zoning_exclusion,restriction,pending,2026-07-27,,40.1093,-75.2935,source_dataset,42091,Montgomery County,False,"Developer Brian O'Neill resubmitted a zoning application in May 2026 to build a 2M-sq-ft, 10-building AI data center across 66 acres of the former Cleveland-Cliffs steel mill site in Plymouth Township (Conshohocken), months after an… (datacentertracker.org)",datacentertracker.org,https://www.inquirer.com/news/pennsylvania/conshohocken-ai-data-center-proposal-zoning-20260505.html,
dct-shippingport-pa-2026-01-01,datacentertracker,local,PA,42,Shippingport,municipality,zoning_exclusion,restriction,enacted,2026-01-28,,40.6264,-80.4264,source_dataset,42007,Beaver County,False,"Aligned Data Centers (acquired by BlackRock/GIP for $40B) received conditional use approval from Shippingport Borough Council in January 2026 for 'Project Phoenix,' a $10B data center campus on the 660-acre former Bruce Mansfield coal… (datacentertracker.org)",datacentertracker.org,https://www.post-gazette.com/business/tech-news/2026/02/08/beaver-valley-data-centers-shippingport-aligned/stories/202602080033,
dct-south-londonderry-township-pa-2026-05-14,datacentertracker,local,PA,42,South Londonderry Township,municipality,ordinance_conditions,condition,pending,2026-05-14,,40.2773,-76.5825,source_dataset,42075,Lebanon County,False,South Londonderry Township authorized advertisement of a revised data center ordinance; next meeting June 9. (datacentertracker.org),datacentertracker.org,https://datacentertracker.org/,
dct-south-strabane-township-pa-2025-11-01,datacentertracker,local,PA,42,South Strabane Township,municipality,zoning_exclusion,restriction,in_force,2025-11-01,,40.1775,-80.222,source_dataset,42125,Washington County,False,"South Strabane Township began drafting data center regulations after CNX Resources' 1,400-acre tract (with 400 buildable acres) was marketed by JLL for data center development. 'No Data Centers' signs appeared along roads. The township… (datacentertracker.org)",datacentertracker.org,https://www.heraldstandard.com/news/local_news/2026/mar/21/south-strabane-planning-commission-recommends-supervisors-approve-data-center-ordinance/,
dct-towamencin-township-pa-2026-05-06,datacentertracker,local,PA,42,Towamencin Township,municipality,zoning_exclusion,restriction,enacted,2026-05-06,,40.2456,-75.3393,source_dataset,42091,Montgomery County,False,"Towamencin Township unanimously adopted data center regulations: conditional use only, bans groundwater use, requires closed-loop cooling, and bars siting abutting residential. (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
dct-tredyffrin-township-chester-county-pa-2026-04-21,datacentertracker,local,PA,42,Tredyffrin Township,municipality,zoning_exclusion,restriction,pending,2026-04-21,,40.0556,-75.4663,source_dataset,42029,Chester County,False,"The Tredyffrin Township Board of Supervisors voted unanimously on April 21, 2026 to authorize township staff and the solicitor to draft zoning amendments regarding data centers. No applications have been submitted in Tredyffrin, but the… (datacentertracker.org)",datacentertracker.org,https://www.inquirer.com/news/pennsylvania/tredyffrin-data-center-ordinance-20260421.html,
dct-upper-gwynedd-township-pa-ordinance-2026-04-13,datacentertracker,local,PA,42,Upper Gwynedd Township,municipality,ordinance_conditions,condition,pending,2026-04-13,,40.2126,-75.2746,source_dataset,42091,Montgomery County,False,"Upper Gwynedd Township draft data center ordinance advanced April 13, 2026. Final adoption expected in May. Latest in the Montgomery County wave of preemptive zoning rules. (datacentertracker.org)",datacentertracker.org,https://northpennnow.com/news/2026/apr/15/upper-gwynedd-becomes-latest-township-to-work-to-get-data-center-rules-on-the-books/,
pa-warrington-township-2026,moratorium_nation,local,PA,42,Warrington Township,municipality,moratorium,restriction,in_force,2026-05-13,,40.24927,-75.13406,source_dataset,42017,Bucks County,False,"Data-center moratorium, adopted 2026-05-13, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-west-rockhill-township-bucks-county-pa-2026-02-24,datacentertracker,local,PA,42,West Rockhill Township (Bucks County),municipality,zoning_exclusion,restriction,enacted,2026-04-15,,40.3824,-75.3569,source_dataset,42017,Bucks County,False,"West Rockhill Township Board of Supervisors unanimously adopted a zoning ordinance regulating data centers on April 15, 2026, limiting them to the township's Planned Industrial district by special exception. Standards include 25-acre… (datacentertracker.org)",datacentertracker.org,https://keystonenewsroom.com/2026/04/14/west-rockhill-considers-these-new-data-center-regulations/,
dct-smithfield-ri-2026-05-07,datacentertracker,local,RI,44,Smithfield,municipality,ordinance_conditions,condition,enacted,2026-05-07,,41.9223,-71.5478,source_dataset,44007,Providence County,False,The Smithfield Town Council approved an ordinance making data centers 'not permitted' in all zoning districts. (datacentertracker.org),datacentertracker.org,https://datacentertracker.org/,
dct-smithfield-ri-ban-2026-04,datacentertracker,local,RI,44,Smithfield,municipality,ordinance_conditions,condition,pending,2026-04-01,,41.9221,-71.549,source_dataset,44007,Providence County,False,"Smithfield Planning Board voted on April 13, 2026 to advance a data center ban, giving a positive recommendation to the Town Council. The Town Council vote is scheduled for May 5, 2026. Target of the ban is Revity Energy's proposed data… (datacentertracker.org)",datacentertracker.org,https://pbn.com/as-smithfield-moves-to-ban-data-centers-lawmakers-debate-how-to-define-them/,
sc-chester-county-2026,moratorium_nation,local,SC,45,Chester County,county,moratorium,restriction,in_force,2026-07-20,,34.68599,-81.15451,source_dataset,45023,Chester County,True,"180-day data-center moratorium, adopted 2026-07-20, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
sc-chesterfield-county-2026,moratorium_nation,local,SC,45,Chesterfield County,county,moratorium,restriction,in_force,2026-06-01,,34.65006,-80.14178,source_dataset,45025,Chesterfield County,True,"Data-center moratorium running to a set end date, adopted 2026-06-01, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
sc-colleton-county-2026,moratorium_nation,local,SC,45,Colleton County,county,moratorium,restriction,in_force,2026-07-06,,32.86207,-80.67711,source_dataset,45029,Colleton County,True,"180-day data-center moratorium, adopted 2026-07-06, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
